Short_Name_Stocks,Ticker_Stocks_Yf,Ticker_Stocks,Secteur_Activite,Pays_Stocks,Place_Boursiere,Capitalisation_Boursiere,Nom_Indice,Ticker_Indice_Yf,Nombres_Entreprises,Ponderation
IDEMITSU KOSAN CO.LTD,5019.T,5019,Energy,Japan,JPX,1069478117376,Nikkei 225,^N225,225,0.16
MITSUBISHI CHEMICAL GROUP CORP,4188.T,4188,Basic Materials,Japan,JPX,1080320786432,Nikkei 225,^N225,225,0.16
CONCORDIA FINANCIAL GROUP LTD,7186.T,7186,Financial Services,Japan,JPX,1080306237440,Nikkei 225,^N225,225,0.16
EBARA CORP,6361.T,6361,Industrials,Japan,JPX,1045136736256,Nikkei 225,^N225,225,0.15
TOKYU CORP,9005.T,9005,Consumer Cyclical,Japan,JPX,986414776320,Nikkei 225,^N225,225,0.15
SHIMIZU CORP,1803.T,1803,Industrials,Japan,JPX,1098572169216,Nikkei 225,^N225,225,0.16
DAI NIPPON PRINTING CO,7912.T,7912,Industrials,Japan,JPX,969418145792,Nikkei 225,^N225,225,0.14
YAMAHA MOTOR CO,7272.T,7272,Consumer Cyclical,Japan,JPX,1052818341888,Nikkei 225,^N225,225,0.16
JFE HOLDINGS INC,5411.T,5411,Basic Materials,Japan,JPX,1080708431872,Nikkei 225,^N225,225,0.16
TOPPAN HOLDINGS INC,7911.T,7911,Industrials,Japan,JPX,1090786820096,Nikkei 225,^N225,225,0.16
SCREEN HOLDINGS CO LTD,7735.T,7735,Technology,Japan,JPX,971809161216,Nikkei 225,^N225,225,0.14
CHIBA BANK,8331.T,8331,Financial Services,Japan,JPX,945426726912,Nikkei 225,^N225,225,0.14
YOKOGAWA ELECTRIC CORP,6841.T,6841,Industrials,Japan,JPX,906669129728,Nikkei 225,^N225,225,0.13
HITACHI CONSTRUCTION MACHINERY,6305.T,6305,Industrials,Japan,JPX,923560771584,Nikkei 225,^N225,225,0.14
SHISEIDO COMPANY LIMITED,4911.T,4911,Consumer Defensive,Japan,JPX,975191277568,Nikkei 225,^N225,225,0.14
SHIZUOKA FINANCIAL GROUP INC.,5831.T,5831,Financial Services,Japan,JPX,930229714944,Nikkei 225,^N225,225,0.14
SUMITOMO METAL MINING CO,5713.T,5713,Basic Materials,Japan,JPX,923795521536,Nikkei 225,^N225,225,0.14
FUJI ELECTRIC CO. LTD.,6504.T,6504,Industrials,Japan,JPX,939379785728,Nikkei 225,^N225,225,0.14
AGC INC,5201.T,5201,Industrials,Japan,JPX,908762087424,Nikkei 225,^N225,225,0.13
MEIJI HOLDINGS CO LTD,2269.T,2269,Consumer Defensive,Japan,JPX,873084944384,Nikkei 225,^N225,225,0.13
YASKAWA ELECTRIC CORP,6506.T,6506,Industrials,Japan,JPX,854026354688,Nikkei 225,^N225,225,0.13
ISETAN MITSUKOSHI HOLDINGS LTD,3099.T,3099,Consumer Cyclical,Japan,JPX,824547606528,Nikkei 225,^N225,225,0.12
DENTSU GROUP INC,4324.T,4324,Communication Services,Japan,JPX,799478710272,Nikkei 225,^N225,225,0.12
MINEBEA MITSUMI INC,6479.T,6479,Technology,Japan,JPX,788714881024,Nikkei 225,^N225,225,0.12
FUKUOKA FINANCIAL GROUP INC.,8354.T,8354,Financial Services,Japan,JPX,760817647616,Nikkei 225,^N225,225,0.11
CYBER AGENT,4751.T,4751,Communication Services,Japan,JPX,773681840128,Nikkei 225,^N225,225,0.11
TOKYU FUDOSAN HOLDINGS CORPORAT,3289.T,3289,Real Estate,Japan,JPX,755678642176,Nikkei 225,^N225,225,0.11
RICOH CO,7752.T,7752,Industrials,Japan,JPX,742431064064,Nikkei 225,^N225,225,0.11
OMRON CORP,6645.T,6645,Technology,Japan,JPX,733437624320,Nikkei 225,^N225,225,0.11
SOJITZ CORPORATION,2768.T,2768,Industrials,Japan,JPX,737479819264,Nikkei 225,^N225,225,0.11
KEISEI ELECTRIC RAILWAY CO,9009.T,9009,Industrials,Japan,JPX,671024480256,Nikkei 225,^N225,225,0.1
NIPPON EXPRESS HLDGS INC,9147.T,9147,Industrials,Japan,JPX,691981451264,Nikkei 225,^N225,225,0.1
YAMATO HOLDINGS CO LTD,9064.T,9064,Industrials,Japan,JPX,632402411520,Nikkei 225,^N225,225,0.09
